CASE_ENQUIRY_ID,OPEN_DT,DateOpened_NonPrimitiveFormat,TimeOpened,CLOSED_DT,DateClosed,TimeClosed,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Address,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location,GridNumberX,GridNumberY,Location,ValidLocation,OpenDay,MinuteStart,CloseDay,MinuteEnd,InitialTimeSlot,FinalTimeSlot,ExtraInitialDay,InitialTimeSlotWithExtra,Slots Duration,TotalDaysPotholeWasOpen
101001316323,2/25/2015 14:58:20,25-Feb-2015,14:58:20,2/25/2015 14:58:21,25-Feb-2015,14:58:21,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,18 Cypress St  West Roxbury  MA  02132,12,6,6,E5,East Boston,1,Ward 1,110,RC,512-514 Saratoga St,2128,Address,122691,42.3806,-71.0262,Employee Generated,"(42.2744, -71.1679)",8,10,98,1,3,898,3,898,64,64,2,15,0,0.6238541667
101001286424,2/10/2015 17:06:04,10-Feb-2015,17:06:04,3/10/2015 6:56:02,10-Mar-2015,06:56:02,Closed,Case Closed Case Resolved Pothole has been filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,385 Chestnut Hill Ave  Brighton  MA  02135,,4,9,D14,East Boston,1,Ward 1,108,,421 Border St,2128,Address,162355,42.3594,-71.0587,Citizens Connect App,"(42.3348, -71.1505)",7,8,77,1,0,1026,7,416,1,168,3,18,167,28.28891204
101001315220,2/25/2015 0:18:12,25-Feb-2015,00:18:12,4/7/2015 14:10:57,7-Apr-2015,14:10:57,Closed,Case Closed Case Resolved FILLED BY DIST 4 CREW,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,24 Armington St  Allston  MA  02134,11,4,9,D14,Boston,3,3,306,,136 State St,2109,Address,352828,42.3594,-71.0544,Citizens Connect App,"(42.3524, -71.137)",7,8,77,1,3,18,7,850,49,168,1,25,119,41.5909375
101001317266,2/26/2015 9:46:45,26-Feb-2015,09:46:45,3/10/2015 13:05:13,10-Mar-2015,13:05:13,Closed,Case Closed Case Resolved this pothole has been repaired,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Boylston St & Lamartine St  Jamaica Plain  MA,9,2,6,E13,East Boston,1,1,104,,120 Meridian St,2128,Address,351580,42.3735,-71.0393,City Worker App,"(42.317, -71.1049)",8,9,88,1,4,586,7,785,82,168,2,34,86,12.54528935
101001318786,2/27/2015 9:33:53,27-Feb-2015,09:33:53,3/16/2015 13:53:44,16-Mar-2015,13:53:44,Closed,Case Closed Case Noted pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,29 Harrison St  Roslindale  MA  02131,12,2,5,E5,Roxbury,13,Ward 12,1203,,26 Circuit St,2119,Address,163425,42.3594,-71.0587,City Worker App,"(42.2885, -71.1202)",7,8,77,1,5,573,7,833,106,168,5,10,62,17.57898148
101001316533,2/25/2015 16:49:47,25-Feb-2015,16:49:47,2/26/2015 7:42:51,26-Feb-2015,07:42:51,Closed,Case Closed Case Noted call water and sewer,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,19 Martin St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2005,E,0 Baker St,2132,Address,7624,42.3594,-71.0587,Self Service,"(42.2786, -71.1467)",7,8,77,1,3,1009,4,462,65,80,1,41,15,1.321423611
101001277288,2/5/2015 9:28:43,5-Feb-2015,09:28:43,3/9/2015 5:08:15,9-Mar-2015,05:08:15,Closed,Case Closed Case Resolved Pothole filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,32-34 Harvard Ave  Allston  MA  02134,11,4,9,D14,Dorchester,8,Ward 15,1505,R3,98 Dakota St,2124,Address,45656,42.3594,-71.0587,City Worker App,"(42.3549, -71.1323)",7,8,77,1,0,568,7,308,1,168,1,10,167,32.2140625
101001279367,2/6/2015 8:17:24,6-Feb-2015,08:17:24,3/3/2015 21:47:56,3-Mar-2015,21:47:56,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of American Legion Hwy & Blue Hill Ave  Dorchester  MA,8,3,4,B3,Roslindale,10,19,1913,,124-126 Florence St,2131,Address,345463,42.287,-71.1239,Constituent Call,"(42.2981, -71.0871)",4,3,24,1,0,497,7,1307,1,168,1,9,167,25.90828704
101001318791,2/27/2015 9:34:55,27-Feb-2015,09:34:55,3/16/2015 13:26:09,16-Mar-2015,13:26:09,Closed,Case Closed Case Noted noted,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,19 Harrison St  Roslindale  MA  02131,12,2,5,E5,Downtown / Financial District,4,Ward 3,308,,631 Washington St,2116,Address,156220,42.3526,-71.0628,City Worker App,"(42.2877, -71.1205)",7,8,77,1,5,574,7,806,106,168,2,58,62,17.55982639
101001316337,2/25/2015 15:01:41,25-Feb-2015,15:01:41,2/25/2015 15:01:42,25-Feb-2015,15:01:42,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Charles Park Rd & Rivermoor St  West Roxbury  MA,12,6,6,E5,East Boston,1,1,104,,15-17 Central Sq,2128,Address,354282,42.3747,-71.0387,Employee Generated,"(42.2791, -71.1756)",8,9,88,1,3,901,3,901,64,64,1,40,0,0.6261805556
101001317578,2/26/2015 11:24:20,26-Feb-2015,11:24:20,2/26/2015 11:24:21,26-Feb-2015,11:24:21,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Hyde Park Ave & Stella Rd  Roslindale  MA,12,2,5,E18,Dorchester,8,Ward 15,1504,RL,35 East St,2122,Address,50817,42.3594,-71.0587,Employee Generated,"(42.2813, -71.1189)",7,8,77,1,4,684,4,684,84,84,3,12,0,0.4752430556
101001316735,2/25/2015 19:38:01,25-Feb-2015,19:38:01,2/25/2015 23:05:28,25-Feb-2015,23:05:28,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Commonwealth Ave & Foster St  Brighton  MA,11,4,9,D14,Roslindale,10,19,1913,,124-126 Florence St,2131,Address,345463,42.287,-71.1239,Citizens Connect App,"(42.3401, -71.1598)",4,3,24,1,3,1178,3,1385,68,72,3,20,4,0.9621296296
101001317771,2/26/2015 12:46:19,26-Feb-2015,12:46:19,3/16/2015 14:24:01,16-Mar-2015,14:24:01,Closed,Case Closed Case Noted made roadway safe with patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Asticou Rd & South St  Jamaica Plain  MA,9,2,6,E13,South Boston / South Boston Waterfront,5,Ward 7,704,CM,109 F St,2127,Address,55358,42.336,-71.0486,Citizens Connect App,"(42.3006, -71.1163)",7,7,67,1,4,766,7,864,85,168,2,37,83,18.60001157
101001316042,2/25/2015 12:51:15,25-Feb-2015,12:51:15,2/25/2015 12:51:15,25-Feb-2015,12:51:15,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Washington St & Morton St  Jamaica Plain  MA,9,2,6,E13,Roslindale,10,19,1907,,3840 Washington St,2131,Address,342800,42.2969,-71.1167,Employee Generated,"(42.3018, -71.1121)",4,4,34,1,3,771,3,771,61,61,3,13,0,0.5355902778
101001279287,2/6/2015 7:50:11,6-Feb-2015,07:50:11,3/3/2015 22:39:25,3-Mar-2015,22:39:25,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,106 Greenbrier St  Dorchester  MA  02124,7,3,4,C11,Jamaica Plain,10,19,1907,,90 Hyde Park Ave,2130,Address,350642,42.2977,-71.1155,Constituent Call,"(42.2965, -71.0702)",4,4,34,1,0,470,7,1359,1,168,2,8,167,25.94403935
101001313428,2/24/2015 8:19:02,24-Feb-2015,08:19:02,3/4/2015 7:53:18,4-Mar-2015,07:53:18,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,38 Columbia Rd  Dorchester  MA  02121,7,3,4,B2,Greater Mattapan,9,Ward 18,1821,E,1505 Blue Hill Ave,2126,Address,16297,42.2731,-71.094,City Worker App,"(42.3039, -71.0833)",5,2,15,1,2,499,7,473,33,168,1,9,135,8.328680556
101001270491,2/3/2015 12:51:36,3-Feb-2015,12:51:36,9/17/2015 9:57:04,17-Sep-2015,09:57:04,Closed,Case Closed. Closed date : 2015-09-17 09:57:04.153 Duplicate of Existing Case Duplicate of case 101001121193    If you have any further questions  or feel that this case was closed  or reallocated in error  please do not hesitate to contact me.    Michael Somers  Senior Civil Engineer  Construction Management Division  Boston Public Works  617-635-3831	  Michael.Somers@Boston.gov,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Sidewalk Repair,PWDx,1826 Centre St  West Roxbury  MA  02132,12,6,6,E5,Roslindale,10,19,1907,,3840 Washington St,2131,Address,342800,42.2969,-71.1167,Self Service,"(42.2868, -71.1534)",4,4,34,1,0,771,7,597,1,168,1,13,167,226.4146296
101001307873,2/20/2015 6:32:09,20-Feb-2015,06:32:09,3/12/2015 14:20:34,12-Mar-2015,14:20:34,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,6 Louder's Ln  Jamaica Plain  MA  02130,9,2,6,E13,Roslindale,10,Ward 20,2008,R1,150 Aldrich St,2131,Address,1832,42.2819,-71.144,Citizens Connect App,"(42.3056, -71.1249)",3,3,23,1,0,392,7,860,1,168,1,7,167,20.59761574
101001288725,2/11/2015 14:22:12,11-Feb-2015,14:22:12,3/10/2015 6:56:28,10-Mar-2015,06:56:28,Closed,Case Closed Case Resolved Pothole has been filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Beacon St & Chestnut Hill Ave  Brighton  MA,11,4,9,D14,Boston,6,5,501,,138 Berkeley St,2116,Address,352536,42.3482,-71.0719,Constituent Call,"(42.3359, -71.1509)",6,8,76,1,0,862,7,416,1,168,3,15,167,27.28921296
101001315786,2/25/2015 10:51:18,25-Feb-2015,10:51:18,2/25/2015 10:51:19,25-Feb-2015,10:51:19,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,699 Walk Hill St  Mattapan  MA  02126,8,7,5,B3,Jamaica Plain,11,Ward 19,1906,E,640-644 Centre St,2130,Address,28148,42.3133,-71.1138,City Worker App,"(42.2777, -71.0946)",4,5,44,1,3,651,3,651,59,59,1,35,0,0.4523032407
101001292138,2/12/2015 18:24:58,12-Feb-2015,18:24:58,3/2/2015 9:02:48,2-Mar-2015,09:02:48,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,49 Greenbrier St  Dorchester  MA  02124,7,3,4,C11,Greater Mattapan,9,Ward 18,1803,R1,15 Stonecrest Rd,2126,Address,130821,42.2772,-71.1065,Self Service,"(42.2984, -71.0713)",4,2,14,1,0,1104,7,542,1,168,1,19,167,18.37694444
101001308618,2/20/2015 12:13:42,20-Feb-2015,12:13:42,3/4/2015 5:19:55,4-Mar-2015,05:19:55,Closed,Case Closed Case Noted,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,121A Norfolk St  Dorchester  MA  02124,8,7,4,B3,Boston,14,21,2102,E,855-861 Commonwealth Ave,2215,Address,341949,42.3513,-71.1138,City Worker App,"(42.2883, -71.0773)",4,8,74,1,0,733,7,319,1,168,3,13,167,12.22216435
101001238191,12/26/2014 9:14:00,26-Dec-2014,09:14:00,5/11/2015 18:52:28,11-May-2015,18:52:28,Closed,Case Closed. Closed date : 2015-05-11 18:52:28.223 Case Resolved Dye tested line 12/26/14  all BNWSC lines were down and running.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_Pothole,BWSC,337 Neponset Ave  Dorchester  MA  02122,8,7,3,C11,West Roxbury,12,Ward 20,2005,E,0 Baker St,2132,Address,7624,42.3594,-71.0587,Constituent Call,"(42.2875, -71.0471)",7,8,77,1,0,554,7,1132,1,168,3,10,167,136.7864352
101001306058,2/19/2015 9:26:38,19-Feb-2015,09:26:38,3/16/2015 14:31:19,16-Mar-2015,14:31:19,Closed,Case Closed Case Resolved potholes patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,127 Carolina Ave  Jamaica Plain  MA  02130,9,2,6,E13,Roslindale,10,19,1913,,124-126 Florence St,2131,Address,345463,42.287,-71.1239,Citizens Connect App,"(42.3078, -71.1106)",4,3,24,1,0,566,7,871,1,168,1,10,167,25.60508102
101001304259,2/18/2015 13:00:30,18-Feb-2015,13:00:30,2/26/2015 13:44:25,26-Feb-2015,13:44:25,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,967 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Roxbury,13,9,905,,12 Lambert St,2119,Address,172718,42.3286,-71.0914,City Worker App,"(42.2914, -71.0895)",5,6,55,1,0,780,4,824,1,86,1,14,85,8.572511574
101001320649,3/1/2015 15:43:46,1-Mar-2015,15:43:46,3/4/2015 8:38:15,4-Mar-2015,08:38:15,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,INTERSECTION of Bellevue St & Martin St  West Roxbury  MA,12,6,6,E5,Roxbury,13,Ward 12,1203,,26 Circuit St,2119,Address,163425,42.3594,-71.0587,Constituent Call,"(42.2773, -71.148)",7,8,77,1,7,943,7,518,160,168,3,88,8,3.359895833
101001316322,2/25/2015 14:58:18,25-Feb-2015,14:58:18,2/25/2015 14:58:18,25-Feb-2015,14:58:18,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,18 Cypress St  West Roxbury  MA  02132,12,6,6,E5,Greater Mattapan,9,14,1409,,101-113 Shandon Rd,2124,Address,350743,42.2961,-71.0917,Employee Generated,"(42.2744, -71.1679)",5,4,35,1,3,898,3,898,64,64,4,15,0,0.6238194444
101001297250,2/16/2015 8:39:01,16-Feb-2015,08:39:01,3/11/2015 5:16:38,11-Mar-2015,05:16:38,Closed,Case Closed Case Resolved Pothole filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,62 Washington St  Brighton  MA  02135,11,4,9,D14,Jamaica Plain,11,Ward 19,1901,CM,56 Boylston St,2130,Address,18588,42.3176,-71.1069,Self Service,"(42.3433, -71.1424)",4,5,44,1,0,519,7,316,1,168,1,9,167,23.21988426
101001292525,2/13/2015 6:01:07,13-Feb-2015,06:01:07,3/2/2015 8:59:25,2-Mar-2015,08:59:25,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,19 Dakota St  Dorchester  MA  02124,7,3,4,C11,South Boston / South Boston Waterfront,5,Ward 6,601,CL,168-170 A St,2210,Address,15,42.3594,-71.0587,Citizens Connect App,"(42.2986, -71.0719)",7,8,77,1,0,361,7,539,1,168,1,7,167,17.37459491
101001304865,2/18/2015 16:18:06,18-Feb-2015,16:18:06,2/26/2015 13:52:40,26-Feb-2015,13:52:40,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,103A-105 River St  Mattapan  MA  02126,8,7,3,B3,East Boston,1,Ward 1,113,CM,958 Bennington St,2128,Address,14947,42.3863,-71.0088,City Worker App,"(42.2716, -71.0752)",9,10,99,1,0,978,4,832,1,86,1,17,85,8.578240741
101001316724,2/25/2015 19:23:14,25-Feb-2015,19:23:14,4/14/2015 7:22:32,14-Apr-2015,07:22:32,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,,,,,,Hyde Park,10,Ward 18,1814,R1,1007 Hyde Park Ave,2136,Address,76996,42.2652,-71.1214,Self Service,"(0, 0)",4,2,14,1,3,1163,7,442,68,168,1,44,100,48.30731481
101001273100,2/4/2015 8:21:03,4-Feb-2015,08:21:03,3/5/2015 9:28:15,5-Mar-2015,09:28:15,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Dorchester Ave & Hoyt St  Dorchester  MA,7,3,3,C11,Roslindale,10,19,1907,,3840 Washington St,2131,Address,342800,42.2969,-71.1167,Citizens Connect App,"(42.3081, -71.0583)",4,4,34,1,0,501,7,568,1,168,3,9,167,29.39461806
101001260729,1/29/2015 8:54:38,29-Jan-2015,08:54:38,4/15/2015 7:54:59,15-Apr-2015,07:54:59,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,INTERSECTION of Maple St & Seaver St  Dorchester  MA,9,10B,7,B2,Hyde Park,10,Ward 18,1815,R3,689 Metropolitan Ave,2136,Address,95007,42.2623,-71.1172,Citizens Connect App,"(42.3067, -71.0874)",4,1,4,1,0,534,7,474,1,168,5,9,167,76.32984954
101001305631,2/19/2015 6:53:12,19-Feb-2015,06:53:12,3/9/2015 15:27:25,9-Mar-2015,15:27:25,Closed,Case Closed Case Noted unable to locate complaint.  please provide a better location,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,3 Coleman St  Dorchester  MA  02125,7,3,3,C11,South End,6,Ward 4,404,CM,12 Claremont Park,2118,Address,33024,42.342,-71.0813,Constituent Call,"(42.3092, -71.0651)",6,7,66,1,0,413,7,927,1,168,1,7,167,18.64403935
101001317545,2/26/2015 11:16:40,26-Feb-2015,11:16:40,2/26/2015 11:16:41,26-Feb-2015,11:16:41,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Dorchester Ave & Roseland St  Dorchester  MA,8,7,3,C11,Roslindale,10,19,1913,,124-126 Florence St,2131,Address,345463,42.287,-71.1239,City Worker App,"(42.2911, -71.0628)",4,3,24,1,4,676,4,676,84,84,1,60,0,0.4699189815
101001317202,2/26/2015 9:23:29,26-Feb-2015,09:23:29,2/26/2015 9:24:42,26-Feb-2015,09:24:42,Closed,Case Closed Case Resolved complete,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,102 Sprague St  Hyde Park  MA  02136,,8,5,E18,Downtown / Financial District,4,Ward 3,308,C,20-22 Lagrange St,2116,Address,82595,42.3515,-71.0634,City Worker App,"(42.2337, -71.139)",7,8,77,1,4,563,4,564,82,82,2,34,0,0.3921527778
101001294178,2/13/2015 17:55:22,13-Feb-2015,17:55:22,4/14/2015 12:37:51,14-Apr-2015,12:37:51,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,140 Seaver St  Dorchester  MA  02121,9,10B,7,B2,Roxbury,13,Ward 8,806,CL,124-126 Magazine St,2119,Address,88168,42.3594,-71.0587,Citizens Connect App,"(42.3095, -71.091)",7,8,77,1,0,1075,7,757,1,168,1,18,167,60.52628472
101001289406,2/11/2015 18:12:42,11-Feb-2015,18:12:42,4/14/2015 12:05:04,14-Apr-2015,12:05:04,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,INTERSECTION of Maple St & Nazing St  Dorchester  MA,9,10B,7,B2,East Boston,1,Ward 1,112,R3,1053 Saratoga St,2128,Address,122403,42.3857,-71.0047,Constituent Call,"(42.3072, -71.0871)",10,10,100,1,0,1092,7,725,1,168,1,19,167,62.50351852
101001289330,2/11/2015 17:40:59,11-Feb-2015,17:40:59,3/10/2015 6:58:13,10-Mar-2015,06:58:13,Closed,Case Closed Case Resolved Birmingham Prkwy belongs to DCR  it is a state road.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Waverly St & Leo M Birmingham Pkwy  Brighton  MA,11,4,9,D14,Jamaica Plain,11,19,1902,E,280 South St,2130,Address,341019,42.3008,-71.1152,Citizens Connect App,"(42.3609, -71.1462)",4,4,34,1,0,1060,7,418,1,168,1,18,167,27.29042824
101001315897,2/25/2015 11:34:10,25-Feb-2015,11:34:10,2/25/2015 11:34:12,25-Feb-2015,11:34:12,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of New England Ave & Norwell St  Dorchester  MA,8,7,4,B3,Roxbury,13,Ward 12,1206,,281A-285A Blue Hill Ave,2121,Address,162137,42.3594,-71.0587,City Worker App,"(42.2917, -71.0772)",7,8,77,1,3,694,3,694,60,60,1,36,0,0.4820833333
101001313935,2/24/2015 10:20:21,24-Feb-2015,10:20:21,2/26/2015 11:10:24,26-Feb-2015,11:10:24,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,4-8 Wrentham St  Dorchester  MA  02124,8,7,3,C11,Charlestown,2,2,201,,125 Austin St,2129,Address,354131,42.3736,-71.0698,City Worker App,"(42.2876, -71.0636)",6,9,86,1,2,620,4,670,35,84,5,11,49,2.465555556
101001312282,2/23/2015 12:21:02,23-Feb-2015,12:21:02,5/3/2015 20:05:38,3-May-2015,20:05:38,Closed,Case Closed. Closed date : 2015-05-03 20:05:38.057 Case Referred to External Agency reported to MassDOT in Feb,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,INFO_Reallocation From Dept,INFO,INTERSECTION of Norwood St & William T Morrissey Blvd  Dorchester  MA,8,7,3,C11,Roxbury,13,Ward 8,806,E,129R Magazine St,2119,Address,167231,42.3594,-71.0587,Self Service,"(42.2893, -71.0443)",7,8,77,1,1,741,7,1205,13,168,1,13,155,69.83724537
101001318745,2/27/2015 9:18:55,27-Feb-2015,09:18:55,2/27/2015 12:46:46,27-Feb-2015,12:46:46,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Florence St & Marion St  Roslindale  MA,12,2,5,E5,Boston,14,21,2101,C,200 Brookline Ave,2215,Address,157892,42.3594,-71.0587,City Worker App,"(42.2868, -71.1208)",7,8,77,1,5,558,5,766,106,109,3,34,3,0.5324768519
101001289540,2/11/2015 19:08:57,11-Feb-2015,19:08:57,3/10/2015 6:54:15,10-Mar-2015,06:54:15,Closed,Case Closed Case Resolved Pothole has been filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,62 Washington St  Brighton  MA  02135,11,4,9,D14,South Boston,5,6,605,,646 E Broadway,2127,Address,343211,42.3358,-71.0387,Citizens Connect App,"(42.3433, -71.1424)",8,7,68,1,0,1148,7,414,1,168,1,20,167,27.28767361
101001311889,2/23/2015 9:52:58,23-Feb-2015,09:52:58,2/25/2015 13:16:15,25-Feb-2015,13:16:15,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,21 Victory Rd  Dorchester  MA  02122,8,7,3,C11,Boston,14,5,509,,100 Massachusetts Ave,2115,Address,348066,42.3484,-71.0877,City Worker App,"(42.2957, -71.0548)",5,8,75,1,1,592,3,796,10,62,1,10,52,2.552951389
101001289194,2/11/2015 16:59:02,11-Feb-2015,16:59:02,3/10/2015 6:56:53,10-Mar-2015,06:56:53,Closed,Case Closed Case Resolved Pothole has been filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Allston St & Washington St  Brighton  MA,11,4,9,D14,Boston,3,3,303,E,30 N Bennet St,2113,Address,158015,42.3653,-71.0544,Self Service,"(42.3432, -71.1419)",7,9,87,1,0,1019,7,416,1,168,1,18,167,27.28950231
101001317762,2/26/2015 12:43:46,26-Feb-2015,12:43:46,2/27/2015 7:37:54,27-Feb-2015,07:37:54,Closed,Case Closed Case Resolved all set,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Irma St & Woodrow Ave  Dorchester  MA,8,7,4,B3,Roslindale,10,18,1807,,355 Walk Hill St,2131,Address,342536,42.2837,-71.1024,City Worker App,"(42.2863, -71.0878)",5,3,25,1,4,763,5,457,85,104,1,61,19,1.317986111
101001320683,3/1/2015 16:57:45,1-Mar-2015,16:57:45,3/4/2015 8:37:46,4-Mar-2015,08:37:46,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,12 Carlson Cir  West Roxbury  MA  02132,9,6,6,E5,Roslindale,10,18,1807,,355 Walk Hill St,2131,Address,342536,42.2837,-71.1024,Citizens Connect App,"(42.2946, -71.1492)",5,3,25,1,7,1017,7,517,162,168,2,114,6,3.359560185
